city_id,district_id,name_en,name_si,name_ta,sub_name_en,sub_name_si,sub_name_ta,postcode,latitude,longitude
1092,14,Hulugalla,හුළුගල්ල,ஹுலுகல்ல, NULL, NULL, NULL,60477,7.5924375,80.5799531
1093,14,Ihala Gomugomuwa,ඉහළ ගොමුගොමුව,இஹல கோமுகோமுவ, NULL, NULL, NULL,60211,7.4703895,80.0453231
1094,14,Ihala Katugampala,ඉහළ කටුගම්පල,இஹல கடுகம்பலா, NULL, NULL, NULL,60135,7.3947037,80.0987505
1095,14,Indulgodakanda,ඉඳුල්ගොඩකන්ද,இந்துல்கொடகந்த, NULL, NULL, NULL,60016,7.4233668,80.4076132
1096,14,Ithanawatta,ඉතනවත්ත,இதனவத்த, NULL, NULL, NULL,60025,7.4817695,80.3608876
1097,14,Kadigawa,කඩිගාව,கடிகாவா, NULL, NULL, NULL,60492,7.7191983,80.0007142
1098,14,Kalankuttiya,කලංකුට්ටිය,கலங்குட்டிய, NULL, NULL, NULL,50174,7.4868473,80.3651492
1099,14,Kalatuwawa,කලටුවාව,கலதுவாவ, NULL, NULL, NULL,10718,6.85,80.2
1100,14,Kalugamuwa,කළුගමුව,களுகமுவ, NULL, NULL, NULL,60096,7.392159,80.4465594
1101,14,Kanadeniyawala,කනදෙණියවල,கனதெனியாவல, NULL, NULL, NULL,60054,7.4381399,80.5339344
1102,14,Kanattewewa,කනත්තවැව,கனத்தவெவ, NULL, NULL, NULL,60422,7.6185216,80.2070329
1103,14,Kandegedara,කන්දේගෙදර,கண்டேகெதர, NULL, NULL, NULL,90070,7.3529545,80.20773
1104,14,Karagahagedara,කරගහගෙදර,கரகஹகெதர, NULL, NULL, NULL,60106,7.4778593,80.2126109
1105,14,Karambe,කරඹේ,கரம்பே, NULL, NULL, NULL,60602,7.8075691,80.3408061
1106,14,Katiyawa,කටියාව,கடியாவா, NULL, NULL, NULL,50261,7.6268738,80.5501218
1107,14,Katupota,කටුපොත,கடுப்போட, NULL, NULL, NULL,60350,7.5505345,80.1908642
1108,14,Kawudulla,කවුඩුල්ල,கவுடுல்லா, NULL, NULL, NULL,51414,8.1610181,80.9138626
1109,14,Kawuduluwewa Stagell,කවුඩුළුවැව ස්ටැගල්,கவுடுலுவெவ ஸ்டேகல், NULL, NULL, NULL,51514,7.4817695,80.3608876
1110,14,Kekunagolla,කැකුනගොල්ල,கெகுனகொல்ல, NULL, NULL, NULL,60183,7.4983647,80.1735565
1111,14,Keppitiwalana,කැප්පෙටිවලාන,கெப்பிட்டிவலனா, NULL, NULL, NULL,60288,7.3225771,80.1902963
1112,14,Kimbulwanaoya,කිඹුල්වානඔය,கிம்புல்வானாஓயா, NULL, NULL, NULL,60548,7.4817695,80.3608876
1113,14,Kirimetiyawa,කිරිමැටියාව,கிரிமெத்தியாவ, NULL, NULL, NULL,60184,7.5123431,80.1414627
1114,14,Kirindawa,කිරින්දෑව,கிரிந்தாவா, NULL, NULL, NULL,60212,7.4967323,80.1009796
1115,14,Kirindigalla,කිරිඳිගොල්ල,கிரிண்டிகல்ல, NULL, NULL, NULL,60502,7.5532881,80.4799273
1116,14,Kithalawa,කිතලෑව,கிதலாவ, NULL, NULL, NULL,60188,7.4593359,80.1009796
1117,14,Kitulwala,කිතුල්වල,கித்துல்வல, NULL, NULL, NULL,11242,7.5063278,80.5355107
1118,14,Kobeigane,කොබෙයිගනේ,கொபெய்கனே, NULL, NULL, NULL,60410,7.6605768,80.1266159
1119,14,Kohilagedara,කොහිලගෙදර,கோஹிலகெதர, NULL, NULL, NULL,60028,7.4058609,80.338539
1120,14,Konwewa,කොන්වැව,கான்வேவா, NULL, NULL, NULL,60630,7.9849842,80.2809129
1121,14,Kosdeniya,කොස්දෙනිය,கொஸ்தெனிய, NULL, NULL, NULL,60356,7.5726027,80.1456496
1122,14,Kosgolla,කොස්ගල,கொஸ்கொல்ல, NULL, NULL, NULL,60029,7.401018,80.3930037
1123,14,Kotagala,කොටගල,கொட்டகலை, NULL, NULL, NULL,22080,6.9296806,80.6049374
1124,5,Colombo 13,කොළඹ 13,கொழும்பு 13, 'Kotahena', 'කොටහේන', 'கொட்டாஞ்சேனை',1300,6.9487664,79.8604831
1125,14,Kotawehera,කොටවෙහෙර,கொடவெஹர, NULL, NULL, NULL,60483,7.8090007,80.0779773
1126,14,Kudagalgamuwa,කුඩාගල්ගමුව,குடகல்கமுவ, NULL, NULL, NULL,60003,7.557008,80.3449831
1127,14,Kudakatnoruwa,කුඩාකට්නෝරුව,குடகத்னொறுவ, NULL, NULL, NULL,60754,7.4817695,80.3608876
1128,14,Kuliyapitiya,කුලියාපිටිය,குளியபிட்டிய, NULL, NULL, NULL,60200,7.472123,80.0446221
1129,14,Kumaragama,කුමාරගම,குமாரகம, NULL, NULL, NULL,51412,7.4817695,80.3608876
1130,14,Kumbukgeta,කුඹුක්ගැට,கும்பக்கேடா, NULL, NULL, NULL,60508,7.6724218,80.4159603
1131,14,Kumbukwewa,කුඹුක්වැව,கும்பக்வெவ, NULL, NULL, NULL,60506,7.6405056,80.4270885
1132,14,Kuratihena,කුරටිහේන,குறடிஹேன, NULL, NULL, NULL,60438,7.4817695,80.3608876
1133,14,Kurunegala,කුරුණෑගල,குருநாகல், NULL, NULL, NULL,60000,7.4948369,80.3783842
1134,14,Ibbagamuwa,ඉබ්බාගමුව,இப்பாகமுவ, NULL, NULL, NULL,60500,7.5554101,80.456443
1135,14,Ihala Kadigamuwa,ඉහළ කඩිගමුව,இஹல கடிகமுவ, NULL, NULL, NULL,60238,7.4415547,80.0227514
1136,14,Lihiriyagama,ලිහිරියාගම,லிஹிரியாகம, NULL, NULL, NULL,61138,7.3475559,79.9346603
1137,14,Illagolla,ඉල්ලගොල්ල,இல்லகொல்ல, NULL, NULL, NULL,20724,7.1673697,80.8173364
1138,14,Ilukhena,ඉලුක්හේන,இலுகென, NULL, NULL, NULL,60232,7.5304271,80.0022567
1139,14,Lonahettiya,ලෝනහෙට්ටිය,லோனஹெட்டிய, NULL, NULL, NULL,60108,7.5115471,80.2251603
1140,14,Madahapola,මඩහපොල,மதஹபொல, NULL, NULL, NULL,60552,7.4505199,80.1943397
1141,14,Madakumburumulla,මඩකුඹුරුමුල්ල,மடகும்புருமுல்ல, NULL, NULL, NULL,60209,7.4462604,79.9947956
1142,14,Madalagama,මඩලගම,மதலகம, NULL, NULL, NULL,70158,7.343168,80.3094719
1143,14,Madawala Ulpotha,මඩවල උල්පොත,மடவல உல்பொத, NULL, NULL, NULL,21074,7.6155983,80.6354665
1144,14,Maduragoda,මදුරගොඩ,மதுரகோட, NULL, NULL, NULL,60532,7.5763802,80.5493071
1145,14,Maeliya,මාඑලිය,மாலியா, NULL, NULL, NULL,60512,7.7475284,80.4159603
1146,14,Magulagama,මගුලාගම,மகுலகம, NULL, NULL, NULL,60221,7.6706375,80.2181886
1147,14,Maha Ambagaswewa,මහ අඹගස්වැව,மஹா அம்பகஸ்வெவ, NULL, NULL, NULL,51518,8.2097853,81.0353202
1148,14,Mahagalkadawala,මහගල්කඩවල,மஹகல்கடவல, NULL, NULL, NULL,60731,8.0563911,80.2823063
1149,14,Mahagirilla,මහගිරිල්ල,மஹாகிரில்லா, NULL, NULL, NULL,60479,7.8292354,80.1375299
1150,14,Mahamukalanyaya,මහාමුකලන්යාය,மஹாமுகாலந்யாய, NULL, NULL, NULL,60516,7.5626526,80.4187425
1151,14,Mahananneriya,මහනන්නේරිය,மகாநன்னெரியா, NULL, NULL, NULL,60724,8.0015811,80.1861116
1152,14,Mahapallegama,මහපල්ලේගම,மஹாபல்லேகம, NULL, NULL, NULL,71063,7.0999524,80.2077784
1153,14,Maharachchimulla,මහරච්චිමුල්ල,மஹராச்சிமுல்ல, NULL, NULL, NULL,60286,7.3496056,80.2070328
1154,14,Mahatalakolawewa,මහතලාකොළවැව,மஹாதலகொலவெவ, NULL, NULL, NULL,51506,7.4817695,80.3608876
1155,14,Mahawewa,මහවැව,மஹவெவ, NULL, NULL, NULL,61220,7.4598054,79.8263169
1156,14,Maho,මහව,மாகோ, NULL, NULL, NULL,60600,7.8193947,80.2711588
1157,14,Makulewa,මකුලෑව,மகுலேவா, NULL, NULL, NULL,60714,7.9959459,80.3463754
1158,14,Makulpotha,මකුල්පොත,மகுல்பொத, NULL, NULL, NULL,60514,7.7441603,80.4451687
1159,14,Makulwewa,මකුල්වැව,மகுல்வெவா, NULL, NULL, NULL,60578,7.6096126,80.363081
1160,14,Malagane,මලගනේ,மலகனே, NULL, NULL, NULL,60404,7.5939817,80.0713031
1161,14,Mandapola,මණ්ඩපොල,மண்டபொல, NULL, NULL, NULL,60434,7.6359413,80.1065646
1162,14,Maspotha,මාස්පොත,மாஸ்பொத, NULL, NULL, NULL,60344,7.4817695,80.3608876
1163,14,Mawathagama,මාවතගම,மாவத்தகம, NULL, NULL, NULL,60060,7.4369013,80.4537828
1164,14,Medirigiriya,මැදිරිගිරිය,மெதிரிகிரிய, NULL, NULL, NULL,51500,8.1396374,80.9677658
1165,14,Medivawa,මැදිවාව,மெடிவாவா, NULL, NULL, NULL,60612,7.4817695,80.3608876
1166,14,Meegalawa,මීගලෑව,மீகலாவ, NULL, NULL, NULL,60750,8.0527154,80.3547286
1167,14,Meegaswewa,මීගස්වැව,மீகஸ்வெவ, NULL, NULL, NULL,51508,7.8029615,80.3742163
1168,14,Meewellawa,මීවැල්ලව,மீவெல்லவ, NULL, NULL, NULL,60484,7.7506098,80.1160173
1169,14,Melsiripura,මැල්සිරිපුර,மெல்சிரிபுர, NULL, NULL, NULL,60540,7.6449706,80.5077237
1170,14,Metikumbura,මැටිකුඹුර,மெட்டிகும்புரா, NULL, NULL, NULL,60304,7.4817695,80.3608876
1171,14,Metiyagane,මැටියගනේ,மெத்தியகனே, NULL, NULL, NULL,60121,7.3947649,80.1903442
1172,14,Minhettiya,මින්හෙට්ටිය,மின்ஹெட்டிய, NULL, NULL, NULL,60004,7.5889727,80.308079
1173,14,Minuwangete,මිනුවන්ගැටේ,மினுவாங்கேட், NULL, NULL, NULL,60406,7.5072188,80.3429088
1174,14,Mirihanagama,මිරිහානගම,மிரிஹானகம, NULL, NULL, NULL,60408,7.6532928,80.1798159
1175,14,Monnekulama,මොන්නේකුලම,மொன்னேகுலம, NULL, NULL, NULL,60495,7.8225592,80.0618743
1176,14,Moragane,මොරගනේ ය,மொரகனே, NULL, NULL, NULL,60354,7.5467823,80.1275052
1177,14,Moragollagama,මොරගොල්ලාගම,மொரகொல்லாகம, NULL, NULL, NULL,60640,7.9066295,80.4409967
1178,14,Morathiha,මොරටිහ,மொராதிஹா, NULL, NULL, NULL,60038,7.5107156,80.491047
1179,14,Munamaldeniya,මුණමල්දෙණිය,முனமல்தெனிய, NULL, NULL, NULL,60218,7.5478683,80.0576834
1180,14,Muruthenge,මුරුතැන්ගේ,முருத்தேங்கே, NULL, NULL, NULL,60122,7.4376161,80.1443598
1181,14,Mutugala,මුතුගල,முதுகல, NULL, NULL, NULL,51064,7.4881893,80.3503722
1182,14,Nabadewa,නබදේව,நபதேவா, NULL, NULL, NULL,60482,7.7816169,80.1042379
1183,14,Nagollagama,නාගොල්ලාගම,நாகொல்லாகம, NULL, NULL, NULL,60590,7.7535168,80.314672
1184,14,Nagollagoda,නාගොල්ලාගොඩ,நாகொல்லாகொட, NULL, NULL, NULL,60226,7.563528,80.0409178
1185,14,Nakkawatta,නක්කාවත්ත,நக்கவத்த, NULL, NULL, NULL,60186,7.4443143,80.1456496
1186,14,Narammala,නාරම්මල,நாரம்மல, NULL, NULL, NULL,60100,7.4325133,80.2153998
1187,14,Nawasenapura,නවසේනපුර,நவசேனபுர, NULL, NULL, NULL,51066,7.4817695,80.3608876
1188,14,Nawatalwatta,නවතල්වත්ත,நவத்தல்வத்த, NULL, NULL, NULL,60292,7.2833403,80.1923699
1189,14,Nelliya,නෙල්ලිය,நெல்லியா, NULL, NULL, NULL,60549,7.6922471,80.463245
1190,14,Nikaweratiya,නිකවැරටිය,நிக்கவெரட்டிய, NULL, NULL, NULL,60470,7.755445,80.1191402
1191,14,Nugagolla,නුගගොල්ල,நுககொல்ல, NULL, NULL, NULL,21534,7.4817695,80.3608876
1192,14,Nugawela,නුගවෙල,நுகவெல, NULL, NULL, NULL,20072,7.3339719,80.223766
1193,14,Padeniya,පාදෙණිය,பதெனிய, NULL, NULL, NULL,60461,7.6556225,80.2206287
1194,14,Padiwela,පඩිවෙල,படிவெல, NULL, NULL, NULL,60236,7.5422904,79.9892034
1195,14,Pahalagiribawa,පහළගිරිබාව,பஹலகிரிபாவா, NULL, NULL, NULL,60735,8.1175649,80.1916911
1196,14,Pahamune,පහමුනේ,பஹமுனே, NULL, NULL, NULL,60112,7.4809848,80.4122508
1197,14,Palagala,පලාගල,பலகல, NULL, NULL, NULL,50111,7.947466,80.520229
1198,14,Palapathwela,පලාපත්වල,பலபத்வெல, NULL, NULL, NULL,21070,7.5377383,80.6271415
1199,14,Palaviya,පලවිය,பாலவியா, NULL, NULL, NULL,61280,7.9812432,79.8464804
1200,14,Pallewela,පල්ලෙවෙල,பல்லேவெல, NULL, NULL, NULL,11150,7.4782981,79.9947956
1201,14,Palukadawala,පලුකඩවල,பலுகடவல, NULL, NULL, NULL,60704,7.9570835,80.2962385
1202,14,Panadaragama,පානදරගම,பனதரகம, NULL, NULL, NULL,60348,7.5430443,80.2286459
1203,14,Panagamuwa,පනාගමුව,பனகமுவ, NULL, NULL, NULL,60052,7.4899187,80.5188396
1204,14,Panaliya,පැනලිය,பனாலியா, NULL, NULL, NULL,60312,7.3309356,80.3296664
1205,14,Panapitiya,පනාපිටිය,பனாபிட்டிய, NULL, NULL, NULL,70152,7.4817695,80.3608876
1206,14,Panliyadda,පන්ලියද්ද,பன்லியத்தா, NULL, NULL, NULL,60558,7.6726393,80.5466229
1207,14,Pansiyagama,පන්සියගම,பன்சியாகம, NULL, NULL, NULL,60554,7.7352119,80.4968661
1208,14,Parape,පරපේ,பராபே, NULL, NULL, NULL,71105,7.3725791,80.4149325
1209,14,Pathanewatta,පතනේවත්ත,பதனேவத்த, NULL, NULL, NULL,90071,7.4817695,80.3608876
1210,14,Pattiya Watta,පට්ටිය වත්ත,பட்டியா வட்டா, NULL, NULL, NULL,20118,7.4817695,80.3608876
1211,14,Perakanatta,පෙරකනත්ත,பெரகனாட்டா, NULL, NULL, NULL,21532,7.4817695,80.3608876
1212,14,Periyakadneluwa,පෙරියකඩ්නෙළුව,பெரியகத்நெலுவா, NULL, NULL, NULL,60518,7.4817695,80.3608876
1213,14,Pihimbiya Ratmale,පිහිඹිය රත්මලේ,பிஹிம்பிய ரத்மலே, NULL, NULL, NULL,60439,7.5768214,80.0331345
1214,14,Pihimbuwa,පිහිඹුව,பிஹிம்புவா, NULL, NULL, NULL,60053,7.4590794,80.5146713
1215,14,Pilessa,පිලැස්ස,பிலேசா, NULL, NULL, NULL,60058,7.4615469,80.4124824
1216,14,Polgahawela,පොල්ගහවෙල,பொல்காவெல, NULL, NULL, NULL,60300,7.3274866,80.2934522
1217,14,Polgolla,පොල්ගොල්ල,பொல்கொல்ல, NULL, NULL, NULL,20250,7.3164228,80.6521139
1218,14,Polpithigama,පොල්පිතිගම,பொல்பிதிகம, NULL, NULL, NULL,60620,7.8211511,80.4062219
1219,14,Pothuhera,පොතුහැර,பொதுஹெர, NULL, NULL, NULL,60330,7.4216724,80.3296664
1220,14,Pothupitiya,පොතුපිටිය,பொதுப்பிட்டிய, NULL, NULL, NULL,70338,7.3542046,80.1735565
1221,14,Pujapitiya,පූජාපිටිය,பூஜாபிட்டிய, NULL, NULL, NULL,20112,7.4981334,80.3843186
1222,14,Rakwana,රක්වාන,ரக்வானா, NULL, NULL, NULL,70300,6.4647237,80.6160402
1223,14,Ranorawa,රනෝරාව,ரனோரவ, NULL, NULL, NULL,50212,7.6008794,80.2126109
1224,14,Rathukohodigala,රතුකොහොඩිගල,ரதுகொஹொடிகல, NULL, NULL, NULL,20818,7.4817695,80.3608876
1225,14,Ridibendiella,රිදිබැඳිඇල්ල,ரிடிபென்டீல்லா, NULL, NULL, NULL,60606,7.4817695,80.3608876
1226,14,Ridigama,රිදීගම,ரிதிகம, NULL, NULL, NULL,60040,7.5496347,80.4913754
1227,14,Saliya Asokapura,සාලිය අසෝකපුර,சாலிய அசோகபுர, NULL, NULL, NULL,60736,8.1346997,80.1887936
1228,14,Sandalankawa,සඳලංකාව,சண்டலங்காவா, NULL, NULL, NULL,60176,7.3151015,79.9595718
1229,14,Sevanapitiya,සෙවණපිටිය,செவனப்பிட்டிய, NULL, NULL, NULL,51062,7.4817695,80.3608876
1230,14,Sirambiadiya,සිරම්බිඅඩිය,சீரம்பியாடியா, NULL, NULL, NULL,61312,8.0571261,79.8688837
1231,14,Sirisetagama,සිරිසෙතගම,சிரிசெதகம, NULL, NULL, NULL,60478,7.4817695,80.3608876
1232,14,Siyambalangamuwa,සියඹලන්ගමුව,சியம்பலங்காமுவ, NULL, NULL, NULL,60646,7.5294805,80.342853
1233,14,Siyambalawewa,සියඹලාවැව,சியம்பலாவெவ, NULL, NULL, NULL,32048,7.8042275,80.4298704
1234,14,Solepura,සෝලේපුර,சோலேபுரா, NULL, NULL, NULL,60737,8.1531272,80.1568134
1235,14,Solewewa,සෝලේවැව,சோலேவெவ, NULL, NULL, NULL,60738,8.1470521,80.128901
1236,14,Sunandapura,සුනන්දපුර,சுனந்தபுர, NULL, NULL, NULL,60436,7.6365956,80.0723592
1237,14,Talawattegedara,තලවත්තේගෙදර,தலவத்தேகெதர, NULL, NULL, NULL,60306,7.4817695,80.3608876
1238,14,Tambutta,තඹුට්ටා,தம்புட்டா, NULL, NULL, NULL,60734,8.087401,80.2265545
1239,14,Tennepanguwa,තැන්නේපංගුව,தென்னபங்குவா, NULL, NULL, NULL,90072,7.4817695,80.3608876
1240,14,Thalahitimulla,තලහිටිමුල්ල,தலஹிதிமுல்லா, NULL, NULL, NULL,60208,7.4305001,80.005979
1241,14,Thalakolawewa,තලකොළවැව,தலகொலவெவ, NULL, NULL, NULL,60624,7.7949212,80.4340429
1242,14,Thalwita,තල්විට,தல்விதா, NULL, NULL, NULL,60572,7.5822173,80.3352364
1243,14,Tharana Udawela,තරණ උඩවෙල,தரன உடவெல, NULL, NULL, NULL,60227,7.5600143,79.9941051
1244,14,Thimbiriyawa,තිඹිරියාව,திம்பிரியாவ, NULL, NULL, NULL,60476,7.7492625,80.1400671
1245,14,Tisogama,තිසෝගම,திசோகம, NULL, NULL, NULL,60453,7.5905598,79.8320966
1246,14,Thorayaya,තෝරයාය,தோராயய, NULL, NULL, NULL,60499,7.5087493,80.4068469
1247,14,Tulhiriya,තුල්හිරිය,துல்ஹிரியா, NULL, NULL, NULL,71610,7.2753384,80.223766
1248,14,Tuntota,තුන්තොට,துந்தோட்டா, NULL, NULL, NULL,71062,7.1931891,80.265062
1249,14,Tuttiripitigama,තුත්තිරිපිටිගම,துத்திரிபிடிகம, NULL, NULL, NULL,60426,7.4817695,80.3608876
1250,14,Udagaldeniya,උඩගල්දෙණිය,உடகல்தெனிய, NULL, NULL, NULL,71113,7.4174756,80.475062
1251,14,Udahingulwala,උඩහිඟුල්වල,உடஹிங்குல்வாலா, NULL, NULL, NULL,20094,7.4817695,80.3608876
1252,14,Udawatta,උඩවත්ත,உடவத்த, NULL, NULL, NULL,20722,7.4894947,80.3609307
1253,14,Udubaddawa,උඩුබද්දාව,உடுபத்தாவா, NULL, NULL, NULL,60250,7.4852925,79.9675366
1254,14,Udumulla,උඩුමුල්ල,உடுமுல்லை, NULL, NULL, NULL,71521,7.4653167,80.4205682
1255,14,Uhumiya,උහුමිය,உஹுமியா, NULL, NULL, NULL,60094,7.4639242,80.2985345
1256,14,Ulpotha Pallekele,උල්පොත පල්ලෙකැලේ,உல்பொத பல்லேகல, NULL, NULL, NULL,60622,7.8265229,80.4372213
1257,14,Ulpothagama,උල්පොතාගම,உல்போதகம, NULL, NULL, NULL,20965,7.4817695,80.3608876
1258,14,Usgala Siyabmalangamuwa,උස්ගල සියබ්මලන්ගමුව,உஸ்கல சியப்மலங்கமுவ, NULL, NULL, NULL,60732,8.0982645,80.2948696
1259,14,Vijithapura,විජිතපුර,விஜிதபுர, NULL, NULL, NULL,50110,7.4817695,80.3608876
1260,14,Wadakada,වදාකඩ,வடகட, NULL, NULL, NULL,60318,7.3975408,80.268734
1261,14,Wadumunnegedara,වඩුමුන්නේගෙදර,வடுமுன்னேகெதர, NULL, NULL, NULL,60204,7.398108,79.9773981
1262,14,Walakumburumulla,වලකුඹුරුමුල්ල,வலகும்புருமுல்ல, NULL, NULL, NULL,60198,7.4254026,80.0155817
1263,14,Wannigama,වන්නිගම,வன்னிகம, NULL, NULL, NULL,60465,7.7078005,80.144254
1264,14,Wannikudawewa,වන්නිකුඩාවැව,வன்னிகுடாவெவ, NULL, NULL, NULL,60721,8.0339687,80.2174914
1265,14,Wannilhalagama,වන්නිල්හලගම,வன்னிழலகம, NULL, NULL, NULL,60722,7.4817695,80.3608876
1266,14,Wannirasnayakapura,වන්නිරස්නායකපුර,வன்னிராஸ்நாயக்கபுர, NULL, NULL, NULL,60490,7.4817695,80.3608876
1267,14,Warawewa,වරාවැව,வரவெவ, NULL, NULL, NULL,60739,8.1204937,80.1456496
1268,14,Wariyapola,වාරියපොළ,வாரியபொல, NULL, NULL, NULL,60400,7.6239144,80.2433145
1269,14,Watareka,වටරැක,வடரேகா, NULL, NULL, NULL,10511,7.3972603,80.4354337
1270,14,Wattegama,වත්තේගම,வத்தேகம, NULL, NULL, NULL,20810,7.3503313,80.6812468
1271,14,Watuwatta,වටුවත්ත,வடுவத்த, NULL, NULL, NULL,60262,7.5083068,79.9172803
1272,14,Weerapokuna,වීරපොකුණ,வீரபொகுன, NULL, NULL, NULL,60454,7.6513501,79.9889056
1273,14,Welawa Juncton,වැලව හන්දිය,வெலவ ஜங்டன், NULL, NULL, NULL,60464,7.6901219,80.1745355
1274,14,Welipennagahamulla,වැලිපැන්නගහමුල්ල,வெலிபென்னாகஹமுல்ல, NULL, NULL, NULL,60240,7.4313154,79.9275756
1275,14,Wellagala,වැල්ලගල,வெல்லகல, NULL, NULL, NULL,60402,7.6222222,80.2766667
1276,14,Wellarawa,වැල්ලරාව,வெல்லராவ, NULL, NULL, NULL,60456,7.5569221,80.3691879
1277,14,Wellawa,වැල්ලව,வெல்லவ, NULL, NULL, NULL,60570,7.5615466,80.3686488
1278,14,Welpalla,වැල්පල්ල,வெல்பல்ல, NULL, NULL, NULL,60206,7.3654786,79.9612368
1279,14,Wennoruwa,වෙන්නෝරුව,வென்னொருவை, NULL, NULL, NULL,60284,7.3804956,80.2167942
1280,14,Weuda,වෑඋඩ,வீடா, NULL, NULL, NULL,60080,7.4065254,80.4938267
1281,14,Wewagama,වැවගම,வெவகம, NULL, NULL, NULL,60195,7.4233259,80.1023759
1282,14,Wilgamuwa,විල්ගමුව,வில்கமுவ, NULL, NULL, NULL,21530,7.3609928,80.2053639
1283,14,Yakwila,යක්විල,யக்வில, NULL, NULL, NULL,60202,7.381869,80.0381232
1284,14,Yatigaloluwa,යටිගල්ඔළුව,யடிகலொலுவ, NULL, NULL, NULL,60314,7.3297305,80.2739458
1285,15,Mannar,මන්නාරම,மன்னார், NULL, NULL, NULL,41000,8.9809743,79.9044149
1286,15,Puthukudiyiruppu,පුදුකුඩිඉරිප්පු,புதுக்குடியிருப்பு, NULL, NULL, NULL,30158,9.0603894,79.8473091
1287,16,Akuramboda,අකුරම්බොඩ,அகுரம்பொட, NULL, NULL, NULL,21142,7.65,80.6
1288,16,Alawatuwala,අලවතුවල,அலவத்துவல, NULL, NULL, NULL,60047,7.4576549,80.6242599
1289,16,Alwatta,අල්වත්ත,அல்வத்தா, NULL, NULL, NULL,21004,7.448908,80.6645973
1290,16,Ambana,අම්බාන,அம்பானா, NULL, NULL, NULL,21504,7.6476603,80.6923312
1291,16,Aralaganwila,අරලගන්විල,அரலகன்வில, NULL, NULL, NULL,51100,7.7827819,81.1845426
1292,16,Ataragallewa,අටරගල්ලෑව,அதரகல்லேவ, NULL, NULL, NULL,21512,7.467465,80.6234161
1293,16,Bambaragaswewa,බඹරගස්වැව,பம்பரகஸ்வெவ, NULL, NULL, NULL,21212,7.7860914,80.5329166
1294,16,Barawardhana Oya,බරවර්ධන ඔය,பரவர்தன ஓயா, NULL, NULL, NULL,20967,7.467465,80.6234161
1295,16,Beligamuwa,බෙලිගමුව,பெலிகமுவ, NULL, NULL, NULL,21214,7.7273721,80.549748
1296,16,Damana,දමන,தமண, NULL, NULL, NULL,32014,7.467465,80.6234161
1297,16,Dambulla,දඹුල්ල,தம்புள்ள, NULL, NULL, NULL,21100,7.874217,80.6511287
1298,16,Damminna,දම්මින්න,டம்மின்னா, NULL, NULL, NULL,51106,7.7502371,81.2167377
1299,16,Dankanda,දංකන්ද,தங்கந்தா, NULL, NULL, NULL,21032,7.5347288,80.7010927
1300,16,Delwite,දෙල්විටේ,டெல்வைட், NULL, NULL, NULL,60044,7.4709715,80.6230621
1301,16,Devagiriya,දේවගිරිය,தேவகிரிய, NULL, NULL, NULL,21552,7.467465,80.6234161
1302,16,Dewahuwa,දේවහුව,தேவாஹுவ, NULL, NULL, NULL,21206,7.8438612,80.5785621
1303,16,Divuldamana,දිවුල්දමන,திவுல்டமான, NULL, NULL, NULL,51104,7.467465,80.6234161
1304,16,Dullewa,දුල්වල,துல்லேவா, NULL, NULL, NULL,21054,7.5144218,80.6007734
1305,16,Dunkolawatta,දුන්කොලවත්ත,டன்கொலவத்த, NULL, NULL, NULL,21046,7.467465,80.6234161
1306,16,Elkaduwa,ඇල්කඩුව,எல்கடுவ, NULL, NULL, NULL,21012,7.4172376,80.6840121
1307,16,Erawula Junction,එරවුල හන්දිය,எராவுலா சந்தி, NULL, NULL, NULL,21108,7.467465,80.6234161
1308,16,Etanawala,එතනවල,எடனாவல, NULL, NULL, NULL,21402,7.467465,80.6234161
1309,16,Galewela,ගලේවෙල,கலேவெல, NULL, NULL, NULL,21200,7.7565045,80.5771737
1310,16,Galoya Junction,ගල්ඔය හන්දිය,கலோயா சந்தி, NULL, NULL, NULL,51375,7.467465,80.6234161
1311,16,Gammaduwa,ගම්මඩුව,கம்மதுவ, NULL, NULL, NULL,21068,7.5702262,80.6970969
1312,16,Gangala Puwakpitiya,ගන්ගල පුවක්පිටිය,கங்கலா புவக்பிட்டிய, NULL, NULL, NULL,21404,7.5882467,80.7549674
1313,16,Hasalaka,හසලක,ஹசலக, NULL, NULL, NULL,20960,7.4680228,80.6248266
1314,16,Hattota Amuna,හත්තොට අමුණ,ஹத்தோட்ட அமுன, NULL, NULL, NULL,21514,7.6122478,80.8275506
1315,16,Imbulgolla,ඉඹුල්ගොල්ල,இம்புல்கொல்ல, NULL, NULL, NULL,21064,7.5668121,80.6669211
1316,16,Inamaluwa,ඉනාමලුව,இனாமாலுவ, NULL, NULL, NULL,21124,7.9242499,80.6840121
1317,16,Iriyagolla,ඊරියගොල්ල,இரியகொல்ல, NULL, NULL, NULL,60045,7.467465,80.6234161
1318,16,Kaikawala,කයිකාවල,கைகாவாலா, NULL, NULL, NULL,21066,7.5076989,80.6618234
1319,16,Kalundawa,කලන්දූව,கலுந்தவா, NULL, NULL, NULL,21112,7.8033546,80.6696034
1320,16,Kandalama,කන්ඩලම,கண்டலமா, NULL, NULL, NULL,21106,7.8884985,80.7103532
1321,16,Kavudupelella,කවුඩුපැලැල්ල,கவுடுபெலல்ல, NULL, NULL, NULL,21072,7.5802077,80.6265808
1322,16,Kibissa,කිඹිස්ස,கிபிஸ்ஸா, NULL, NULL, NULL,21122,7.9373285,80.7269854
